x,y
0.3255942509673853,0.3832860807344404
0.32393587617468217,0.3913865262589442
0.3338861249309011,0.3913865262589442
0.34217799889441675,0.3908464965573107
0.33941404090657823,0.40164709058998244
0.3255942509673853,0.40650735790468473
0.3150912106135987,0.40380720939651676
0.31398562741846325,0.39462670446874576
0.3123272526257601,0.3778857837181045
0.3206191265892758,0.3784258134197381
