x,y,region
0.055401191402845565,0.44066157384636806,1
0.048781563095344545,0.43861271635954463,1
0.0439742643511515,0.43461815752132077,1
0.0432124692143719,0.4294811723891149,1
0.037739400795438915,0.4268087589228594,1
0.03506686602176755,0.4221443472516862,1
0.037118108120135065,0.41712218291685704,1
0.03627040649965718,0.41238924730182436,1
0.03026195188911862,0.4118095571822202,1
0.03817353480535855,0.4091343416899604,1
0.03875574090062154,0.40573304006143346,1
0.044915273404354535,0.4077251690484216,1
0.049215697105264196,0.4078132497615005,1
0.05327671011041421,0.4118742627666505,1
0.060816530025451294,0.41010699571003534,1
0.06927654154802444,0.40774134528169903,1
0.0712852111120219,0.4033336121441674,1
0.07181036502785978,0.3984125219393527,1
0.06750994132695011,0.39563568851200226,1
0.06089031301944911,0.3978444905275639,1
0.05254664581725928,0.3972392510499306,1
0.043964228992687614,0.396477455913151,1
0.04230887860917694,0.39204848056088865,1
0.045085712036527406,0.38774805685997904,1
0.04854503517182913,0.383372736059387,1
0.044903883091331795,0.3789561677672201,1
0.043239645648431795,0.3743582205124825,1
0.05054005486770935,0.3716285821138826,1
0.05761977897897847,0.36988142396007073,1
0.05613614352333548,0.36521701228889747,1
0.04859632360829835,0.3636689765951588,1
0.04083581858525278,0.3660969156607471,1
0.03283590286644757,0.3672406751485359,1
0.02645568525470611,0.37057371221315893,1
0.02007546764296465,0.3672460932475069,1
0.013915935139231565,0.36794271697479025,1
0.016929310517844753,0.363340593940869,1
0.018759520062686028,0.3583121942994323,1
0.012599987558952952,0.3592901703951851,1
0.0061265345266393436,0.36295846989484837,1
0.002075531828273261,0.3603779321753133,1
0.0058845075121712834,0.35577301733511274,1
0.0013137366914936582,0.3514966671112711,1
0.0,0.3464088304677626,1
0.0008620054306595422,0.34131814218907397,1
0.002075531828273261,0.33622138216508424,1
0.0035991221018324706,0.33115223225809376,1
0.01188544214281391,0.32877111520336044,1
0.01731143456386535,0.32787882944682595,1
0.015535592582152757,0.3230928710741556,1
0.010455278332848908,0.3191226233234963,1
0.013488650116684918,0.31496537627773324,1
0.01731143456386535,0.31215073686486927,1
0.01776683951127217,0.3070410347205645,1
0.014165922309890153,0.3028749857961164,1
0.008245800501916808,0.30361435680544596,1
0.004166061909015486,0.298772823075765,1
0.00559601133207911,0.29410841140459176,1
0.002215779238705462,0.28920458903765894,1
0.0013137366914936582,0.2840800924528501,1
0.0028373269650528643,0.2790109425458596,1
0.0028168350005071912,0.273807946927089,1
0.00512271237539168,0.26894047795709425,1
0.0058845075121712834,0.26380349282488824,1
0.01075669284888133,0.2598147119135693,1
0.017836416960150356,0.25806755375975754,1
0.02143733416153236,0.25370484142159594,1
0.022719046756322994,0.2486141531429073,1
0.028878579260056002,0.24806762188562473,1
0.03330913243623704,0.24502194074950576,1
0.04025872707223471,0.2447867852890285,1
0.046418259575967714,0.24243622846919352,1
0.04854503517182913,0.23742079013137637,1
0.05501910697778705,0.23383538106737417,1
0.061857091087959594,0.23040611609519723,1
0.07101893841539711,0.23002427181823773,1
0.0790219247371023,0.22735893554807882,1
0.08563848244170318,0.22378447429650736,1
0.0890187145350768,0.21888065192957448,1
0.09585902795058618,0.21906188334192467,1
0.10224405777662028,0.21669380363316432,1
0.11093866778066025,0.21448198682992198,1
0.12057063991975038,0.2128848279492663,1
0.1283187866295744,0.2111464997715939,1
0.13538968076470403,0.20830444087357827,1
0.1346278856279244,0.20316745574137235,1
0.13991715256675263,0.20073940477942165,1
0.1416589609653113,0.1959504158337446,1
0.14803917857705268,0.1926173787691216,1
0.15279969808173038,0.18861865440122355,1
0.16121242529860602,0.18774558843553937,1
0.1662596398047406,0.1919527176882898,1
0.16787687092879533,0.19661712935946293,1
0.17495659504006428,0.19540997264051457,1
0.18157622334756526,0.19183752488013203,1
0.18439617806604966,0.1872354018462107,1
0.1789361520618444,0.18329896611556468,1
0.16705781799693303,0.18317481761486176,1
0.1612907154152106,0.18019663718093518,1
0.16690806824996146,0.1767956696433312,1
0.17628827138007053,0.17503341788101823,1
0.18658866611771557,0.17571557743584373,1
0.1964289650515926,0.1756525395915859,1
0.2063190335907741,0.17555686624706568,1
