x,y,flag
0.5109690950407411,0.5169672638471777,1
0.5051919310866334,0.5174486941766867,1
0.5006183429562981,0.5198558458242316,1
0.4953226093316995,0.522022282307022,1
0.4907490212013642,0.5241887187898123,1
0.4847311420825022,0.5246701491193213,1
0.478231832634131,0.5222629974717764,1
0.4734175293390413,0.5205779913184951,1
0.4666775047259157,0.5172079790119323,1
0.4621039165955805,0.512634390881597,1
0.4565674678062273,0.5087829482455253,1
0.4531974554996645,0.5022836387971542,1
0.4488645825340838,0.496747190007801,1
0.445494570227521,0.4914514563832022,1
0.4430874185799761,0.4863964379233581,1
0.4406802669324313,0.4827857104520408,1
0.4356252484725871,0.478934267815969,1
0.4334588119897967,0.4738792493561248,1
0.4329773816602877,0.4683427968937497,1
0.4329773816602877,0.4625656329396421,1
0.4300887996832339,0.4570291841502889,1
0.4296073693537249,0.4524555960199536,1
0.4305702300127428,0.447159862395355,1
0.4315330906717608,0.4426825662077566,1
0.4293666541889704,0.4373868325831579,1
0.428163078365198,0.4319466683904979,1
0.4252744963881442,0.428095225754426,1
0.4250337812233897,0.4194294798232645,1
0.4252744963881442,0.4122080248806299,1
0.4209416234225634,0.4069122912560313,1
0.4190159021045276,0.4006536969724146,1
0.4170901807864917,0.3933840960584117,1
0.4173308959512462,0.3859219259510226,1
0.4139608836446833,0.3811076226559329,1
0.411794447161893,0.3748490283723162,1
0.410831586502875,0.3693125795829631,1
0.4098687258438571,0.3625725549698376,1
0.4098687258438571,0.3534253787091672,1
0.4091465803495936,0.3457224934370236,1
0.4058246993223116,0.3411007593353199,1
0.4014918263567308,0.3372493166992481,1
0.4005289656977129,0.3324350134041584,1
0.3945110865788508,0.3324350134041584,1
0.3901782136132701,0.3331571588984218,1
0.3856046254829348,0.3355643105459667,1
0.3807903221878451,0.3379714621935116,1
0.3745317279042285,0.3341200195574397,1
0.3699581397738932,0.3300278617566134,1
0.3651438364788035,0.3264171342852963,1
0.356959520877151,0.3256949887910327,1
0.3499787810992709,0.3273799949443142,1
0.3494973507697619,0.3360457408754757,1
0.3511823569230434,0.3439893413123737,1
0.3459829152411816,0.3523180948281315,1
0.3414093271108464,0.3585766891117481,1
0.3380393148042835,0.3641131379011013,1
0.3312992901911579,0.3677238653724186,1
0.3262442717313137,0.3710938776789814,1
0.3197449622829426,0.3735010293265262,1
0.3158935196468708,0.3771117567978435,1
0.3120420770107991,0.384333211740478,1
0.3101163556927632,0.3893882302003223,1
0.3361135934862476,0.4103304421879187,1
0.3339471570034573,0.4185147577895712,1
0.3394836057928104,0.4228476307551519,1
0.3397243209575649,0.4288655098740141,1
0.3418907574403553,0.4339205283338583,1
0.3416500422756008,0.4394569771232114,1
0.3433350484288822,0.4413826984412474,1
0.3430943332641277,0.4507705898666723,1
0.3511342256437626,0.4591474820077548,1
0.3501713649847447,0.4661282217856348,1
0.353300662126553,0.4731089615635149,1
0.3559485289388523,0.4853854349659937,1
0.3557078137740978,0.495495471885682,1
0.3602814019044331,0.5022354964988076,1
0.3641328445405049,0.5096976666061966,1
0.3662992810232952,0.5176412670430948,1
0.360762832233942,0.5270291584685196,1
0.3588371109159061,0.5329988948299076,1
0.3581149654216427,0.542146071090578,1
0.3552263834445889,0.5498489563627215,1
0.3520970863027806,0.5551446899873201,1
0.3465606375134274,0.5582739871291286,1
0.3386170370765294,0.5592368477881464,1
0.3316362972986493,0.5561075506463381,1
0.3260998485092961,0.5546632596578112,1
0.3203226845551885,0.5565889809758472,1
0.3180599561296612,0.5627031488235519,1
0.3185413864591702,0.5737760464022583,1
0.3178192409649067,0.5838860833219467,1
0.3158935196468708,0.5935146899121261,1
0.313004937669817,0.603865441996569,1
0.3089127798689908,0.6103647514449403,1
0.3084313495394818,0.6166233457285567,1
0.3024134704206196,0.6243262310007003,1
0.296154876137003,0.6269740978129996,1
0.2896555666886319,0.6274555281425085,1
0.2812305359222249,0.629621964625299,1
0.2756940871328718,0.6250483764949636,1
0.2706390686730275,0.6262519523187361,1
0.2687133473549917,0.6320291162728439,1
0.2660654805426923,0.6351584134146521,1
0.2636583288951475,0.6411762925335143,1
0.2614918924123571,0.6409355773687597,1
0.2619733227418661,0.6387691408859694,1
0.262936183400884,0.6339548375908796,1
0.2626954682361295,0.6286591039662811,1
0.2607697469180937,0.6255298068244727,1
0.2566775891172674,0.6219190793531555,1
0.2513818554926688,0.6195119277056105,1
0.246567552197579,0.6168640608933113,1
0.2382869519992335,0.611327608430936,1
0.2349169396926707,0.6072354506301098,1
0.230102636397581,0.6024211473350203,1
0.2248069027729823,0.5988104198637029,1
0.219751884313138,0.5956811227218946,1
0.2156597265123118,0.5913482497563137,1
0.2103639928877131,0.5865339464612241,1
0.2069939805811503,0.5819603583308889,1
0.2024203924508151,0.5771460550357991,1
0.1985689498147433,0.5732946123997275,1
